koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_duration,koi_depth,koi_teq,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,koi_disposition_CANDIDATE,koi_disposition_CONFIRMED,koi_disposition_FALSE POSITIVE
0,1,0,0,3.94526,95344.0,1993.0,1174.5,1.0,q1_q17_dr25_tce,6078.0,3.874,2.059,0,0,1
0,0,0,0,1.019,119.6,1640.0,10.7,1.0,q1_q17_dr25_tce,5120.0,4.478,0.853,1,0,0
1,0,1,0,4.89465,611520.0,2611.0,1037.2,1.0,q1_q17_dr25_tce,7358.0,4.171,1.637,0,0,1
0,1,0,0,2.70353,118530.0,1473.0,548.3,1.0,q1_q17_dr25_tce,5033.0,4.611,0.655,0,0,1
0,0,0,0,1.355,359.3,1824.0,10.5,1.0,q1_q17_dr25_tce,6544.0,4.349,1.207,1,0,0
0,1,0,0,5.07753,57386.0,714.0,1253.6,1.0,q1_q17_dr25_tce,4504.0,4.582,0.709,0,0,1
1,0,0,0,8.18777,324570.0,1013.0,3481.8,1.0,q1_q17_dr25_tce,6461.0,4.396,1.131,0,0,1
0,1,0,0,7.8219,55965.0,679.0,529.0,1.0,q1_q17_dr25_tce,5382.0,4.654,0.669,0,0,1
0,0,1,1,6.975,179.3,792.0,9.8,1.0,q1_q17_dr25_tce,5602.0,4.571,0.817,0,0,1
0,1,0,0,9.49469,269520.0,1412.0,5324.6,1.0,q1_q17_dr25_tce,6331.0,3.813,2.194,0,0,1
0,0,0,0,0.2729,237.8,1101.0,11.9,1.0,q1_q17_dr24_tce,4744.0,4.606,0.725,1,0,0
0,1,0,0,2.36064,154280.0,1410.0,781.2,1.0,q1_q17_dr25_tce,5388.0,4.576,0.715,1,0,0
0,0,0,0,4.219,60.2,1248.0,15.5,1.0,q1_q17_dr25_tce,5413.0,4.578,0.754,1,0,0
0,0,1,0,0.655,139.2,1896.0,10.9,1.0,q1_q17_dr25_tce,5595.0,4.581,0.796,0,0,1
0,0,0,0,3.786,130.0,778.0,9.3,3.0,q1_q17_dr25_tce,6122.0,4.487,0.964,1,0,0
0,1,0,0,3.2593,92511.0,1551.0,485.0,1.0,q1_q17_dr25_tce,5883.0,4.471,0.905,0,0,1
0,0,0,0,3.465,34.4,1369.0,9.8,3.0,q1_q17_dr25_tce,6254.0,4.019,1.706,1,0,0
0,0,0,0,2.169,49.4,1470.0,8.5,2.0,q1_q17_dr25_tce,6164.0,4.378,1.09,1,0,0
0,0,1,0,1.11,170.9,1911.0,25.2,1.0,q1_q17_dr25_tce,6032.0,4.508,0.929,0,0,1
0,0,0,0,4.324,26.3,1079.0,10.1,2.0,q1_q17_dr25_tce,5950.0,4.323,1.196,1,0,0
0,0,0,0,3.49,106.4,461.0,7.8,4.0,q1_q17_dr24_tce,5183.0,4.608,0.739,1,0,0
0,1,0,0,3.76683,52760.0,397.0,439.3,1.0,q1_q17_dr25_tce,3849.0,4.703,0.546,0,0,1
0,0,0,0,14.0075,54.8,2550.0,41.5,1.0,q1_q17_dr25_tce,6438.0,3.829,2.266,1,0,0
0,1,0,0,2.6005,64325.0,1153.0,252.8,1.0,q1_q17_dr25_tce,5631.0,4.518,0.764,0,0,1
0,1,1,1,2.8044,55123.0,1576.0,340.4,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,0,0,1
0,1,0,1,2.80168,70615.0,2850.0,997.9,1.0,q1_q17_dr25_tce,7394.0,3.897,2.283,0,0,1
1,0,0,0,0.4495,110.8,1797.0,8.6,1.0,q1_q17_dr25_tce,5313.0,3.835,2.095,0,0,1
1,0,0,0,12.74,462.4,217.0,11.5,1.0,q1_q17_dr24_tce,6003.0,4.507,0.932,0,0,1
0,1,0,0,87.013,23053.0,585.0,210.7,1.0,q1_q17_dr24_tce,4894.0,2.968,5.568,0,0,1
1,0,0,0,15.42,152.0,600.0,10.4,2.0,q1_q17_dr25_tce,6258.0,4.442,1.046,0,0,1
0,0,1,1,4.036,55.4,1678.0,16.5,1.0,q1_q17_dr25_tce,5611.0,4.53,0.787,0,0,1
0,0,1,1,4.296,147.6,1371.0,13.4,1.0,q1_q17_dr25_tce,4753.0,4.585,0.717,0,0,1
0,0,0,1,4.444,81.4,1680.0,10.8,1.0,q1_q17_dr25_tce,5619.0,4.558,0.838,0,0,1
1,0,1,1,3.446,64.6,1625.0,9.5,1.0,q1_q17_dr25_tce,5649.0,4.606,0.741,0,0,1
1,0,0,0,7.18,73.5,713.0,6.9,1.0,q1_q17_dr25_tce,6297.0,4.448,1.031,0,0,1
1,0,0,0,23.69,180.1,305.0,14.1,1.0,q1_q17_dr24_tce,6098.0,4.097,1.59,0,0,1
0,0,0,0,3.616,18.5,1337.0,14.4,2.0,q1_q17_dr25_tce,5788.0,4.178,1.376,1,0,0
1,0,0,1,8.6711,31.1,1323.0,24.5,3.0,q1_q17_dr25_tce,6017.0,4.3,1.21,0,0,1
1,0,0,0,4.92,280.6,3318.0,22.8,2.0,q1_q17_dr24_tce,7454.0,4.107,1.853,0,0,1
1,0,0,0,23.7,136.3,1840.0,36.9,1.0,q1_q17_dr25_tce,5947.0,3.814,2.407,0,0,1
0,0,0,0,1.618,346.2,485.0,9.7,1.0,q1_q17_dr25_tce,3606.0,4.859,0.395,1,0,0
0,0,0,1,1.679,29.5,2012.0,13.2,1.0,q1_q17_dr25_tce,6210.0,4.456,1.014,0,0,1
1,0,0,0,13.413,1374.5,706.0,16.3,1.0,q1_q17_dr24_tce,4916.0,2.572,10.801,0,0,1
0,0,0,1,3.303,58.7,2073.0,9.7,1.0,q1_q17_dr25_tce,5534.0,4.17,1.326,0,0,1
1,0,0,0,0.1866,37.6,2837.0,11.0,1.0,q1_q17_dr24_tce,6823.0,4.212,1.493,0,0,1
1,0,0,0,11.8851,427950.0,895.0,2637.0,1.0,q1_q17_dr25_tce,6360.0,4.433,1.058,0,0,1
0,0,0,0,10.294,193.6,568.0,8.7,2.0,q1_q17_dr24_tce,6705.0,4.145,1.608,1,0,0
1,0,0,0,10.47,1038.6,248.0,25.9,3.0,q1_q17_dr25_tce,6373.0,4.438,1.047,0,0,1
0,1,1,0,1.9618,575.9,5718.0,36.1,2.0,q1_q17_dr25_tce,4697.0,2.204,17.032,0,0,1
0,1,1,0,1.4959,774.1,1990.0,26.1,1.0,q1_q17_dr25_tce,5761.0,4.492,0.956,0,0,1
1,0,0,0,10.052,55.0,4203.0,25.2,1.0,q1_q17_dr25_tce,6431.0,3.276,5.294,0,0,1
0,0,0,0,3.956,196.3,1158.0,6.6,4.0,q1_q17_dr24_tce,7854.0,3.669,3.462,1,0,0
1,0,1,0,2.4428,85.0,3285.0,43.8,1.0,q1_q17_dr25_tce,6228.0,3.668,2.975,0,0,1
0,1,0,1,6.088,907420.0,220.0,105.8,1.0,q1_q17_dr24_tce,5714.0,4.627,0.711,0,0,1
0,1,1,0,2.089,255.1,724.0,8.4,2.0,q1_q17_dr24_tce,5383.0,4.543,0.822,0,0,1
1,0,0,1,6.629,440520.0,295.0,130.3,1.0,q1_q17_dr24_tce,6446.0,4.381,1.155,0,0,1
0,0,0,0,12.86,324.0,263.0,8.1,1.0,q1_q17_dr24_tce,6315.0,4.389,1.095,1,0,0
0,0,1,1,1.955,74.1,3786.0,11.9,1.0,q1_q17_dr25_tce,5000.0,2.81,10.533,0,0,1
1,0,0,0,18.8,19268.0,915.0,13.7,1.0,q1_q17_dr25_tce,5845.0,4.178,1.352,0,0,1
0,0,0,0,1.802,141.6,721.0,6.8,1.0,q1_q17_dr24_tce,5275.0,4.505,0.796,1,0,0
0,0,0,0,3.946,87.2,2417.0,13.1,1.0,q1_q17_dr24_tce,6528.0,4.384,1.155,1,0,0
0,0,1,1,2.614,31.1,3758.0,15.0,1.0,q1_q17_dr25_tce,4973.0,3.208,4.708,0,0,1
1,0,0,0,4.808,51.5,5094.0,17.3,1.0,q1_q17_dr25_tce,6691.0,3.088,7.781,0,0,1
1,0,0,0,13.47,80.0,464.0,12.0,1.0,q1_q17_dr24_tce,9024.0,4.154,2.005,0,0,1
1,0,0,0,12.43,457.3,159.0,8.8,1.0,q1_q17_dr24_tce,4541.0,4.608,0.669,0,0,1
0,0,0,0,13.63,554.2,143.0,11.3,1.0,q1_q17_dr24_tce,4486.0,4.642,0.646,1,0,0
0,0,0,0,4.967,173.3,967.0,9.2,2.0,q1_q17_dr25_tce,6075.0,4.486,0.969,1,0,0
1,0,0,0,3.231,50.9,3042.0,27.9,1.0,q1_q17_dr25_tce,6266.0,4.067,1.613,0,0,1
0,0,0,0,17.33,12.7,1103.0,8.7,3.0,q1_q17_dr24_tce,9051.0,3.623,4.232,1,0,0
1,0,1,1,3.545,31.7,2791.0,14.3,1.0,q1_q17_dr25_tce,5102.0,3.787,1.961,0,0,1
1,0,1,1,2.893,63.8,2280.0,16.5,1.0,q1_q17_dr25_tce,6063.0,4.476,1.012,0,0,1
1,0,1,1,3.813,93.2,2222.0,18.3,1.0,q1_q17_dr25_tce,6215.0,4.543,0.872,0,0,1
1,0,1,1,2.777,59.9,2051.0,12.8,1.0,q1_q17_dr25_tce,5490.0,4.436,0.887,0,0,1
1,0,0,0,38.8558,84633.0,352.0,3567.5,3.0,q1_q17_dr25_tce,4374.0,4.626,0.635,0,0,1
1,0,1,0,1.362,144.1,2081.0,18.1,1.0,q1_q17_dr25_tce,5730.0,4.503,0.908,0,0,1
1,0,1,1,2.16,31.5,2524.0,12.3,1.0,q1_q17_dr25_tce,5018.0,3.953,1.734,0,0,1
1,0,0,1,5.148,26.1,2680.0,28.8,1.0,q1_q17_dr25_tce,5616.0,4.04,1.547,0,0,1
1,0,0,0,10.19,3025.0,2324.0,27.7,1.0,q1_q17_dr24_tce,6664.0,4.141,1.675,0,0,1
0,0,0,0,11.887,537.9,257.0,29.0,1.0,q1_q17_dr25_tce,5941.0,4.464,0.945,1,0,0
0,0,0,0,19.15,729.5,364.0,19.0,1.0,q1_q17_dr24_tce,7037.0,4.136,1.683,1,0,0
0,0,0,0,2.469,66.8,873.0,10.8,3.0,q1_q17_dr25_tce,5374.0,4.555,0.721,1,0,0
0,0,0,0,13.53,399.0,193.0,8.2,1.0,q1_q17_dr24_tce,4906.0,4.648,0.668,1,0,0
0,0,0,0,15.7,900.0,132.0,10.4,1.0,q1_q17_dr24_tce,3761.0,4.724,0.526,1,0,0
0,0,0,0,9.1,126.1,572.0,6.2,4.0,q1_q17_dr24_tce,6525.0,4.248,1.359,1,0,0
1,0,0,0,28.4832,148.0,1235.0,31.0,1.0,q1_q17_dr25_tce,6183.0,3.908,2.073,0,0,1
1,0,0,0,6.445,54.5,4233.0,104.9,1.0,q1_q17_dr24_tce,7846.0,3.743,3.066,0,0,1
0,0,0,0,11.03,1575.0,274.0,11.2,1.0,q1_q17_dr24_tce,6054.0,4.508,0.893,1,0,0
0,1,0,0,15.5056,420330.0,655.0,1969.5,1.0,q1_q17_dr25_tce,5915.0,4.329,1.13,0,0,1
1,0,0,0,8.9592,196280.0,1080.0,6395.7,1.0,q1_q17_dr25_tce,6217.0,4.052,1.464,0,0,1
0,1,0,0,3.19576,37750.0,470.0,912.7,1.0,q1_q17_dr25_tce,4936.0,4.54,0.761,0,0,1
0,1,1,0,6.376,61.8,1310.0,17.9,2.0,q1_q17_dr24_tce,5198.0,3.614,3.207,0,0,1
1,0,0,0,16.45,132.4,384.0,13.0,1.0,q1_q17_dr24_tce,6176.0,3.885,2.16,0,0,1
0,1,0,1,2.878,25.8,3380.0,7.0,1.0,q1_q17_dr24_tce,5490.0,3.681,2.825,0,0,1
0,1,0,0,1.93637,30099.0,2539.0,642.2,1.0,q1_q17_dr25_tce,5658.0,3.903,1.654,1,0,0
0,1,0,0,4.80903,245320.0,1712.0,2434.8,1.0,q1_q17_dr25_tce,6735.0,4.307,1.309,0,0,1
0,1,0,0,9.8341,404840.0,600.0,1763.5,1.0,q1_q17_dr25_tce,6484.0,4.386,1.153,0,0,1
0,0,0,0,7.156,80.2,785.0,9.0,1.0,q1_q17_dr25_tce,5457.0,4.239,1.196,1,0,0
0,0,0,0,14.29,52.5,312.0,14.6,1.0,q1_q16_tce,6113.0,4.168,1.277,1,0,0
1,0,0,0,6.56,443.8,260.0,7.3,1.0,q1_q16_tce,6225.0,4.45,1.031,0,0,1
0,1,0,0,12.8653,6012.3,1637.0,347.6,1.0,q1_q17_dr25_tce,6099.0,4.511,0.919,0,0,1
1,0,0,1,10.796,57.6,1559.0,24.3,1.0,q1_q17_dr25_tce,5966.0,4.069,1.551,0,0,1
0,0,0,0,2.7355,954.0,485.0,12.3,1.0,q1_q17_dr25_tce,4031.0,4.666,0.585,1,0,0
1,0,0,0,3.454,53.9,337.0,7.1,2.0,q1_q16_tce,5564.0,4.522,0.85,0,0,1
0,0,0,0,6.101,354.0,303.0,7.7,2.0,q1_q17_dr25_tce,4827.0,4.508,0.823,1,0,0
0,1,0,0,3.82224,34565.0,875.0,635.5,1.0,q1_q17_dr25_tce,6385.0,4.316,1.189,0,0,1
0,0,0,0,4.49,1661.7,299.0,18.6,4.0,q1_q17_dr25_tce,3891.0,4.718,0.564,0,1,0
0,0,0,0,2.292,1664.0,1378.0,8.4,1.0,q1_q17_dr24_tce,5548.0,3.797,2.113,1,0,0
0,1,0,0,2.09643,26068.0,1551.0,683.7,1.0,q1_q17_dr25_tce,5242.0,4.64,0.622,0,0,1
0,0,1,1,3.146,128.6,1217.0,9.6,1.0,q1_q17_dr25_tce,5587.0,4.556,0.851,0,0,1
0,1,0,0,5.94104,130080.0,1351.0,5131.4,1.0,q1_q17_dr25_tce,6284.0,4.355,1.093,0,0,1
0,0,0,0,1.194,42.1,1136.0,9.5,1.0,q1_q17_dr25_tce,5745.0,4.503,0.936,1,0,0
1,0,1,1,4.503,72.6,1799.0,14.0,1.0,q1_q17_dr25_tce,5230.0,4.594,0.777,0,0,1
1,0,0,0,1.35349,7984.0,3024.0,1219.8,1.0,q1_q17_dr25_tce,6370.0,4.053,1.548,0,0,1
1,0,1,0,19.27,82.6,837.0,23.7,1.0,q1_q17_dr25_tce,6602.0,4.301,1.269,0,0,1
1,0,0,0,4.539,22.0,1254.0,8.0,3.0,q1_q17_dr24_tce,5888.0,4.275,1.227,0,0,1
0,0,0,0,4.254,249.5,1144.0,11.0,1.0,q1_q17_dr25_tce,6032.0,4.485,0.973,1,0,0
0,0,0,0,0.883,136.5,1764.0,9.8,1.0,q1_q17_dr25_tce,6375.0,4.474,0.975,1,0,0
1,0,0,0,2.33,20.1,2501.0,7.4,1.0,q1_q17_dr25_tce,6527.0,4.162,1.631,0,0,1
0,1,0,0,10.1279,106840.0,1197.0,1856.9,1.0,q1_q17_dr25_tce,7138.0,4.062,1.89,0,0,1
0,1,0,0,4.40308,234090.0,2341.0,1178.5,1.0,q1_q17_dr25_tce,6967.0,4.25,1.476,0,0,1
0,0,0,0,2.565,61.5,1028.0,9.8,1.0,q1_q17_dr25_tce,5600.0,4.378,1.037,1,0,0
0,0,0,0,1.115,98.8,1415.0,9.3,1.0,q1_q17_dr25_tce,4612.0,4.646,0.662,1,0,0
0,0,1,1,5.015,144.9,1666.0,16.0,1.0,q1_q17_dr25_tce,5390.0,4.479,0.852,0,0,1
0,0,0,1,3.491,114.9,1763.0,18.9,1.0,q1_q17_dr25_tce,5766.0,4.514,0.866,0,0,1
0,0,0,0,3.441,67.7,2006.0,13.3,1.0,q1_q17_dr25_tce,6170.0,4.43,1.032,1,0,0
0,0,0,0,3.198,246.0,919.0,9.1,1.0,q1_q17_dr25_tce,6277.0,4.417,1.097,1,0,0
0,1,0,0,6.03491,224330.0,1114.0,2941.0,1.0,q1_q17_dr25_tce,6085.0,4.293,1.215,0,0,1
0,1,0,0,73.8068,192890.0,738.0,8248.4,1.0,q1_q17_dr25_tce,4857.0,2.422,14.219,0,0,1
1,0,0,0,3.553,63.8,988.0,8.9,1.0,q1_q17_dr25_tce,5877.0,3.86,2.234,0,0,1
0,1,0,0,2.2033,66994.0,1733.0,152.9,1.0,q1_q17_dr25_tce,5551.0,4.493,0.861,0,0,1
0,1,0,0,4.46886,129900.0,2174.0,2435.4,1.0,q1_q17_dr25_tce,6225.0,4.204,1.457,0,0,1
0,0,0,0,1.576,373.7,998.0,9.7,1.0,q1_q17_dr25_tce,5327.0,4.646,0.681,1,0,0
0,0,0,0,5.166,28.1,1168.0,9.2,1.0,q1_q17_dr25_tce,5616.0,3.98,1.602,1,0,0
0,1,0,0,3.59854,10088.0,679.0,585.4,1.0,q1_q17_dr25_tce,5185.0,4.571,0.705,0,0,1
0,1,0,0,8.31171,228680.0,523.0,3245.9,1.0,q1_q17_dr25_tce,5633.0,4.558,0.829,0,0,1
0,1,0,0,4.36387,118360.0,942.0,4696.8,1.0,q1_q17_dr25_tce,5870.0,3.903,1.63,0,0,1
1,0,1,1,9.82,143.8,778.0,14.2,1.0,q1_q17_dr25_tce,4920.0,4.636,0.691,0,0,1
1,0,0,0,6.513,269.0,583.0,8.2,1.0,q1_q17_dr25_tce,6095.0,4.429,1.082,0,0,1
0,0,1,0,3.024,174.0,583.0,7.9,1.0,q1_q17_dr25_tce,5649.0,4.45,0.875,0,0,1
0,1,0,0,5.01919,315130.0,806.0,3786.7,1.0,q1_q17_dr25_tce,5623.0,4.596,0.763,0,0,1
0,1,0,0,8.3777,238220.0,610.0,156.8,1.0,q1_q17_dr25_tce,6126.0,4.513,0.915,0,0,1
0,0,0,1,2.655,78.9,862.0,8.5,1.0,q1_q17_dr25_tce,3931.0,4.717,0.544,0,0,1
0,0,0,0,2.118,196.2,606.0,8.3,1.0,q1_q17_dr25_tce,5003.0,4.553,0.759,1,0,0
1,0,0,1,5.8097,497660.0,2378.0,711.8,1.0,q1_q17_dr25_tce,6919.0,4.099,1.748,0,0,1
1,0,0,0,13.75,398.0,292.0,6.9,1.0,q1_q17_dr25_tce,6268.0,4.429,1.1,0,0,1
0,0,1,1,8.529,45.8,1297.0,13.4,1.0,q1_q17_dr25_tce,5831.0,4.289,1.109,0,0,1
0,0,0,1,1.3693,26.1,1970.0,2.3,3.0,q1_q17_dr25_tce,5367.0,4.514,0.828,0,0,1
0,1,0,0,6.29783,436510.0,675.0,3167.9,1.0,q1_q17_dr25_tce,5282.0,4.578,0.694,0,0,1
0,1,0,0,7.48973,98872.0,958.0,1203.4,1.0,q1_q17_dr25_tce,5787.0,4.544,0.758,0,0,1
1,0,0,1,2.366,58.5,1415.0,7.7,2.0,q1_q17_dr25_tce,5813.0,4.561,0.833,0,0,1
1,0,0,0,84.32,271.7,1397.0,141.5,1.0,q1_q17_dr25_tce,6821.0,3.805,2.73,0,0,1
0,1,0,0,4.34991,44980.0,990.0,2281.0,1.0,q1_q17_dr25_tce,6175.0,4.111,1.436,0,0,1
0,1,0,1,4.21133,34470.0,2001.0,3642.0,1.0,q1_q17_dr25_tce,7259.0,3.739,3.009,0,0,1
0,1,0,0,11.6768,391260.0,622.0,2164.4,1.0,q1_q17_dr25_tce,6618.0,4.393,1.117,0,0,1
0,1,0,0,4.4698,60118.0,946.0,712.6,1.0,q1_q17_dr25_tce,5812.0,4.484,0.908,0,0,1
1,0,0,0,37.2,10579.0,236.0,35.1,2.0,q1_q17_dr25_tce,4907.0,4.582,0.727,0,0,1
0,0,0,1,8.235,128.6,743.0,11.3,1.0,q1_q17_dr25_tce,4634.0,4.597,0.689,0,0,1
0,1,0,0,5.62354,56616.0,1176.0,5402.0,1.0,q1_q17_dr25_tce,6328.0,4.16,1.45,0,0,1
1,0,1,0,2.822,43.1,2796.0,15.9,1.0,q1_q17_dr25_tce,6720.0,4.276,1.368,0,0,1
0,1,0,0,10.2264,326630.0,592.0,1347.9,1.0,q1_q17_dr25_tce,5527.0,4.315,1.073,0,0,1
1,0,0,0,4.665,126.8,467.0,9.0,1.0,q1_q17_dr25_tce,6499.0,4.378,1.169,0,0,1
0,0,0,0,2.126,297.2,674.0,7.0,1.0,q1_q17_dr25_tce,5334.0,4.574,0.727,1,0,0
0,1,0,0,4.18831,212530.0,2651.0,1751.1,1.0,q1_q17_dr25_tce,6576.0,4.171,1.455,0,0,1
0,0,0,1,2.706,163.3,1003.0,7.8,1.0,q1_q17_dr24_tce,5110.0,4.674,0.637,0,0,1
0,1,0,0,2.56725,40368.0,2097.0,679.8,1.0,q1_q17_dr25_tce,5885.0,4.413,0.933,1,0,0
0,1,0,0,15.0402,202490.0,519.0,4750.2,1.0,q1_q17_dr25_tce,6003.0,4.507,0.932,0,0,1
0,0,1,1,5.891,68.4,1673.0,10.3,1.0,q1_q17_dr25_tce,6387.0,4.41,1.105,0,0,1
0,1,0,0,4.14104,141390.0,1371.0,6579.3,1.0,q1_q17_dr25_tce,6258.0,3.882,2.111,0,0,1
0,1,0,0,3.50695,344200.0,1818.0,2051.3,1.0,q1_q17_dr25_tce,6322.0,4.211,1.213,0,0,1
0,1,0,0,8.15905,102990.0,845.0,3497.6,1.0,q1_q17_dr25_tce,5228.0,3.906,1.722,0,0,1
0,0,0,0,10.556,914.6,282.0,21.9,1.0,q1_q17_dr25_tce,5636.0,4.218,1.354,0,1,0
0,1,0,0,5.9968,121320.0,1733.0,680.4,1.0,q1_q17_dr25_tce,5757.0,4.209,1.177,0,0,1
0,0,0,0,5.588,101.7,509.0,17.6,1.0,q1_q17_dr25_tce,3325.0,5.364,0.109,1,0,0
0,0,0,1,5.762,71.0,1399.0,10.1,1.0,q1_q17_dr25_tce,5473.0,3.796,2.162,0,0,1
0,1,0,0,4.77204,386680.0,937.0,3095.0,1.0,q1_q17_dr25_tce,5618.0,4.583,0.791,0,0,1
0,1,0,0,1.70116,3063.0,4319.0,445.3,1.0,q1_q17_dr25_tce,5838.0,3.038,7.385,0,0,1
0,0,0,0,11.98,541.4,242.0,13.9,1.0,q1_q17_dr25_tce,5751.0,4.508,0.94,1,0,0
0,0,1,0,0.4199,58.3,3141.0,28.4,1.0,q1_q17_dr25_tce,5927.0,3.988,1.607,0,0,1
0,0,0,0,1.267,411.4,1208.0,9.1,1.0,q1_q17_dr25_tce,4494.0,4.692,0.591,1,0,0
0,1,0,0,3.5323,4879.8,2434.0,337.2,1.0,q1_q17_dr25_tce,5149.0,3.109,6.619,0,0,1
0,0,0,0,1.778,44.6,1257.0,10.0,2.0,q1_q17_dr25_tce,6072.0,4.133,1.286,1,0,0
1,0,0,0,11.04,168.0,2371.0,66.6,1.0,q1_q17_dr24_tce,6525.0,3.993,1.805,0,0,1
1,0,0,0,7.68,12.9,2109.0,9.7,3.0,q1_q17_dr24_tce,6472.0,4.271,1.299,0,0,1
1,0,1,1,16.79,40.5,1228.0,22.6,1.0,q1_q17_dr25_tce,6137.0,4.357,1.076,0,0,1
0,1,0,0,6.28773,417340.0,661.0,2236.7,1.0,q1_q17_dr25_tce,5620.0,4.363,0.974,0,0,1
1,0,1,0,3.336,34.1,2050.0,15.7,1.0,q1_q17_dr24_tce,5919.0,4.55,0.715,0,0,1
0,1,0,0,3.2922,2749.5,704.0,103.1,1.0,q1_q17_dr25_tce,5152.0,4.517,0.786,0,0,1
1,0,1,1,4.6979,1943.6,1873.0,189.9,1.0,q1_q17_dr25_tce,5459.0,4.583,0.797,0,0,1
1,0,0,0,24.1,2059.6,774.0,21.5,1.0,q1_q17_dr24_tce,5015.0,2.34,18.489,0,0,1
1,0,0,0,3.433,54.9,3274.0,29.1,1.0,q1_q17_dr25_tce,7141.0,4.243,1.56,0,0,1
0,1,0,0,4.7847,126980.0,2275.0,472.8,1.0,q1_q17_dr25_tce,7652.0,4.104,1.921,0,0,1
0,0,0,0,3.46,123.3,625.0,7.5,3.0,q1_q17_dr25_tce,4352.0,4.671,0.613,1,0,0
0,1,0,0,5.48853,236720.0,443.0,2907.6,1.0,q1_q17_dr25_tce,3977.0,4.697,0.562,0,0,1
0,1,0,0,4.62417,58790.0,904.0,1599.1,1.0,q1_q17_dr25_tce,5857.0,4.396,1.039,0,0,1
1,0,0,0,4.868,235.9,733.0,9.3,1.0,q1_q17_dr25_tce,9492.0,3.619,4.298,0,0,1
0,1,0,0,5.51934,206810.0,894.0,4284.2,1.0,q1_q17_dr25_tce,6200.0,4.422,1.045,0,0,1
0,1,0,0,2.4577,289820.0,1114.0,542.2,1.0,q1_q17_dr25_tce,4765.0,4.584,0.702,0,0,1
0,1,0,0,6.02685,247180.0,1136.0,5758.7,1.0,q1_q17_dr25_tce,6664.0,4.176,1.44,0,0,1
0,0,0,0,2.162,331.0,416.0,7.2,1.0,q1_q17_dr24_tce,3867.0,4.734,0.525,1,0,0
1,0,0,0,6.6038,74.5,3232.0,3.5,1.0,q1_q17_dr25_tce,7138.0,4.137,1.684,0,0,1
1,0,0,1,4.24033,140920.0,3834.0,3250.1,1.0,q1_q17_dr25_tce,7498.0,3.964,2.274,0,0,1
1,0,1,0,2.578,378.4,490.0,8.6,1.0,q1_q17_dr24_tce,5628.0,4.503,0.953,0,0,1
0,0,1,1,8.724,49.9,932.0,16.7,1.0,q1_q17_dr25_tce,4267.0,4.637,0.627,0,0,1
1,0,1,1,4.109,69.4,1890.0,18.8,1.0,q1_q17_dr25_tce,5313.0,4.51,0.784,0,0,1
0,1,0,0,1.92467,14160.0,1207.0,669.1,1.0,q1_q17_dr25_tce,4937.0,4.669,0.587,0,0,1
0,0,0,0,3.616,123.1,1017.0,10.8,1.0,q1_q17_dr25_tce,5737.0,4.327,1.125,1,0,0
0,0,0,1,2.924,60.6,1825.0,10.5,1.0,q1_q17_dr25_tce,5691.0,4.095,1.508,0,0,1
0,1,0,0,7.08223,434330.0,1167.0,2890.7,1.0,q1_q17_dr25_tce,6280.0,4.361,1.115,0,0,1
0,0,0,1,2.532,39.4,1654.0,12.1,1.0,q1_q17_dr25_tce,6082.0,4.195,1.184,0,0,1
0,1,1,1,5.768,3001.0,647.0,13.5,1.0,q1_q17_dr25_tce,3624.0,4.848,0.406,0,0,1
0,1,0,0,5.16326,238520.0,1114.0,2168.4,1.0,q1_q17_dr25_tce,5837.0,4.282,1.187,0,0,1
1,0,0,0,12.8464,386980.0,942.0,3590.2,1.0,q1_q17_dr25_tce,6198.0,3.96,1.567,0,0,1
0,1,0,0,4.85013,364350.0,1230.0,675.7,1.0,q1_q17_dr25_tce,5810.0,4.56,0.781,0,0,1
0,1,0,0,4.72808,314680.0,2178.0,920.8,1.0,q1_q17_dr25_tce,5977.0,3.854,2.077,0,0,1
0,0,0,0,3.849,386.6,337.0,9.6,1.0,q1_q17_dr24_tce,4367.0,4.739,0.501,1,0,0
0,0,0,0,0.954,86.4,1917.0,11.6,1.0,q1_q17_dr25_tce,5220.0,4.48,0.881,1,0,0
0,1,0,0,3.16223,69626.0,1846.0,548.5,1.0,q1_q17_dr25_tce,8162.0,3.973,2.321,0,0,1
1,0,0,1,5.974,198.9,2003.0,35.9,1.0,q1_q17_dr25_tce,6224.0,4.454,1.024,0,0,1
0,0,0,0,4.712,576.6,444.0,13.9,1.0,q1_q17_dr25_tce,5481.0,4.592,0.778,1,0,0
1,0,0,1,5.543,198.0,1900.0,54.0,1.0,q1_q17_dr25_tce,5488.0,4.584,0.789,0,0,1
0,1,0,0,6.6324,65411.0,684.0,912.0,1.0,q1_q17_dr25_tce,5619.0,4.269,1.153,0,0,1
0,1,0,1,2.263,28.4,2913.0,16.3,1.0,q1_q17_dr25_tce,5800.0,3.866,2.053,0,0,1
0,1,0,0,3.1273,67299.0,779.0,849.3,1.0,q1_q17_dr25_tce,5679.0,4.605,0.747,0,0,1
1,0,0,0,3.71841,152680.0,2710.0,1120.8,1.0,q1_q17_dr25_tce,6700.0,4.041,1.883,0,0,1
0,1,0,0,7.8216,87537.0,2783.0,404.8,1.0,q1_q17_dr25_tce,7970.0,3.871,2.652,0,0,1
